transaction_id,date,user_id,country,city,product_id,category_x,subcategory,unit_price,quantity,discount_code,payment_type,device,channel,referrer,is_return,return_date,status,notes,revenue,coupon_value,shipping_cost,product_name,category_y,yyyy_mm,net_amount
RhFqxdEdKOsi,2025-08-30 02:27:43,1492,CA,Montréal,1084,Maison,Décoration,16.37,1.0,,crypto,mobile,web,newsletter,0,,paid,,16.37,,,Décoration 5,Maison,2025-08,16.37
1uqgOyVUTKmu,2025-08-18 21:20:33,1399,CA,Ottawa,1255,Beauté,Soins,19.26,1.0,,paypal,mobile,boutique,newsletter,0,,paid,,19.26,,,Soins 16,Beauté,2025-08,19.26
VUhaVhDLGkCf,2025-09-25 23:43:29,1889,CA,Gatineau,1205,Sport,Cyclisme,15.35,1.0,STUDENT,crypto,desktop,web,newsletter,0,,paid,,15.35,,,Cyclisme 6,Sport,2025-09,15.35
RVdX1Oxzjk67,2025-08-05 23:41:57,663,CA,Montréal,1251,Beauté,Soins,38.82,1.0,,interac,mobile,web,tiktok,0,,paid,,38.82,,,Soins 12,Beauté,2025-08,38.82
KqaRXiLhpuYh,2025-07-20 01:42:34,1936,MA,Casablanca,1063,Maison,Cuisine,13.49,1.0,BLACKFRIDAY,crypto,mobile,app,newsletter,0,,paid,,13.49,,,Cuisine 4,Maison,2025-07,13.49
4zE4Nw3teBP9,2025-07-14 10:20:16,1952,US,New York,1217,Sport,Cyclisme,21.79,2.0,,paypal,desktop,web,newsletter,0,,refunded,"Client a dit: ""excellent, merci !""",43.58,,,Cyclisme 18,Sport,2025-07,43.58
fDeXs9QspAJI,2025-07-12 01:32:21,1994,MA,Marrakech,1072,Maison,Cuisine,24.1,1.0,WELCOME10,interac,desktop,boutique,instagram,0,,paid,,24.1,,,Cuisine 13,Maison,2025-07,24.1
GhATRSiZ44r8,2025-07-13 02:57:57,1556,MA,Rabat,1098,Maison,Décoration,24.6,1.0,STUDENT,interac,mobile,web,newsletter,0,,paid,⚠️ Douanes: formulaire requis,24.6,,,Décoration 19,Maison,2025-07,24.6
SIIK3PnF4qhe,2025-09-16 23:53:08,1556,MA,Marrakech,1023,Électronique,Écouteurs,12.03,2.0,,interac,mobile,web,friend,0,,paid,,24.06,,,Écouteurs 4,Électronique,2025-09,24.06
DMvyhlAeBTYQ,2025-07-11 03:56:49,1197,CA,Vancouver,1147,Mode,Vêtements,12.68,3.0,BLACKFRIDAY,paypal,desktop,web,friend,0,,paid,,38.04,,,Vêtements 8,Mode,2025-07,38.04
WuxX3PByY48Z,2025-09-30 02:13:32,848,MA,Casablanca,1257,Beauté,Soins,17.22,1.0,,paypal,mobile,web,instagram,0,,paid,,17.22,,,Soins 18,Beauté,2025-09,17.22
QVa2ltoWoisD,2025-07-18 13:38:10,1348,MA,Marrakech,1228,Sport,Randonnée,17.16,1.0,,interac,mobile,web,tiktok,0,,paid,"Nom cont… ""Dupont, Jean""",17.16,,,Randonnée 9,Sport,2025-07,17.16
qWg21nYCsXob,2025-07-21 05:56:26,51,US,San Francisco,1040,Électronique,Tablettes,35.49,2.0,STUDENT,crypto,mobile,web,friend,0,,paid,,70.98,,,Tablettes 1,Électronique,2025-07,70.98
0JYMzXB34cRb,2025-09-29 22:20:52,848,CA,Ottawa,1239,Sport,Randonnée,37.57,2.0,STUDENT,paypal,mobile,web,google,0,,paid,"Adresse incomplète, revoir 📦",75.14,,,Randonnée 20,Sport,2025-09,75.14
skRlFFWpS1lq,2025-07-01 00:08:34,1168,US,Seattle,1142,Mode,Vêtements,10.98,3.0,,interac,tablet,app,newsletter,0,,refunded,,32.94,,,Vêtements 3,Mode,2025-07,32.94
dZ9iFNjhgdf7,2025-07-18 05:14:20,1487,FR,Paris,1216,Sport,Cyclisme,16.67,5.0,WELCOME10,card,mobile,marketplace,newsletter,0,,pending,,83.35000000000001,,,Cyclisme 17,Sport,2025-07,83.35000000000001
w87OV3j0RRM1,2025-07-19 02:20:03,1507,CA,Gatineau,1079,Maison,Cuisine,9.08,1.0,,interac,desktop,web,direct,0,,paid,"Client a dit: ""excellent, merci !""",9.08,,,Cuisine 20,Maison,2025-07,9.08
kwyWsmLSAFMh,2025-09-14 13:01:45,1457,FR,Toulouse,1064,Maison,Cuisine,36.83,1.0,,crypto,tablet,app,friend,0,,paid,,36.83,,,Cuisine 5,Maison,2025-09,36.83
GINJnC4D4P1Q,2025-07-19 20:52:28,406,DE,Munich,1122,Mode,Chaussures,49.47,5.0,WELCOME10,paypal,mobile,boutique,instagram,0,,failed,,247.35,,,Chaussures 3,Mode,2025-07,247.35
yyeNr1O1uKvn,2025-09-25 18:09:55,790,DE,Berlin,1108,Maison,Literie,27.9,1.0,,paypal,tablet,web,google,0,,paid,,27.9,,,Literie 9,Maison,2025-09,27.9
iJER1foccjDU,2025-10-14 17:24:06,1630,US,Seattle,1048,Électronique,Tablettes,29.13,1.0,BLACKFRIDAY,card,desktop,app,google,0,,paid,,29.13,,,Tablettes 9,Électronique,2025-10,29.13
DB1rluLEGAWi,2025-09-11 11:26:32,1055,DE,Munich,1029,Électronique,Écouteurs,21.2,1.0,BLACKFRIDAY,interac,mobile,app,google,0,,paid,,21.2,,,Écouteurs 10,Électronique,2025-09,21.2
2BGCSzOjD8uQ,2025-08-19 21:50:52,1336,US,Boston,1195,Sport,Fitness,29.74,2.0,,interac,mobile,web,instagram,0,,pending,,59.48,,,Fitness 16,Sport,2025-08,59.48
5L6TurNVG8Or,2025-08-24 07:39:05,123,US,San Francisco,1091,Maison,Décoration,39.82,1.0,WELCOME10,interac,mobile,boutique,instagram,0,,paid,,39.82,,,Décoration 12,Maison,2025-08,39.82
LtdpeGbNlMvL,2025-07-27 02:50:08,465,FR,Lyon,1145,Mode,Vêtements,36.27,2.0,,interac,desktop,marketplace,instagram,0,,paid,,72.54,,,Vêtements 6,Mode,2025-07,72.54
FikeNnlwShoY,2025-10-15 02:33:16,771,US,Boston,1299,Beauté,Cheveux,33.61,1.0,,paypal,mobile,app,instagram,0,,paid,,33.61,,,Cheveux 20,Beauté,2025-10,33.61
jBu90D1FPbSR,2025-08-29 10:12:57,286,US,Boston,1164,Mode,Accessoires,39.71,1.0,BLACKFRIDAY,crypto,mobile,app,instagram,0,,paid,,39.71,,,Accessoires 5,Mode,2025-08,39.71
vTrFoFSHY5GR,2025-09-18 11:43:14,812,FR,Marseille,1272,Beauté,Maquillage,43.89,1.0,BLACKFRIDAY,crypto,mobile,boutique,friend,0,,paid,,43.89,,,Maquillage 13,Beauté,2025-09,43.89
3E6RsgnKC9Pg,2025-09-02 03:21:55,841,DE,Berlin,1032,Électronique,Écouteurs,24.37,5.0,STUDENT,card,desktop,app,newsletter,0,,paid,,121.85000000000001,,,Écouteurs 13,Électronique,2025-09,121.85000000000001
qCtUsGq5oKrU,2025-07-02 23:29:59,1768,DE,Munich,1028,Électronique,Écouteurs,18.17,2.0,ÉTÉ2025,crypto,mobile,boutique,google,0,,paid,⚠️ Douanes: formulaire requis,36.34,,,Écouteurs 9,Électronique,2025-07,36.34
LbGkN3z9Pw30,2025-09-22 08:09:46,347,CA,Vancouver,1207,Sport,Cyclisme,31.72,1.0,WELCOME10,interac,mobile,web,newsletter,0,,paid,,31.72,,,Cyclisme 8,Sport,2025-09,31.72
YH4hPSBPgkVr,2025-07-31 19:38:21,1946,CA,Gatineau,1094,Maison,Décoration,20.16,3.0,,card,mobile,app,tiktok,0,,paid,"Promo appliquée, vérifier le cumul",60.480000000000004,,,Décoration 15,Maison,2025-07,60.480000000000004
fdzC8YHzBSRD,2025-09-15 19:46:22,118,DE,Munich,1036,Électronique,Écouteurs,27.23,2.0,,interac,mobile,app,direct,0,,paid,,54.46,,,Écouteurs 17,Électronique,2025-09,54.46
qpAuhga6xZS8,2025-08-27 20:42:14,569,FR,Marseille,1100,Maison,Literie,12.09,1.0,,crypto,mobile,boutique,newsletter,0,,pending,,12.09,,,Literie 1,Maison,2025-08,12.09
W1hFap0pK4XB,2025-10-01 20:28:09,1731,MA,Rabat,1131,Mode,Chaussures,25.39,1.0,STUDENT,interac,tablet,marketplace,newsletter,0,,pending,,25.39,,,Chaussures 12,Mode,2025-10,25.39
p4xs8j6ZKZGX,2025-07-04 01:00:04,8,FR,Toulouse,1203,Sport,Cyclisme,41.55,5.0,WELCOME10,crypto,mobile,marketplace,newsletter,0,,paid,"Livraison express, signature exigée",207.75,,,Cyclisme 4,Sport,2025-07,207.75
ndIThTEYpFGY,2025-10-02 01:23:14,631,MA,Rabat,1254,Beauté,Soins,11.48,1.0,WELCOME10,paypal,tablet,web,instagram,0,,pending,,11.48,,,Soins 15,Beauté,2025-10,11.48
nikOwir6SEty,2025-08-13 21:30:58,1643,DE,Munich,1138,Mode,Chaussures,36.85,3.0,,card,mobile,boutique,direct,0,,paid,,110.55000000000001,,,Chaussures 19,Mode,2025-08,110.55000000000001
0SGcOhtTtrLG,2025-07-08 21:57:56,235,FR,Marseille,1089,Maison,Décoration,31.71,2.0,,crypto,mobile,web,google,0,,paid,,63.42,,,Décoration 10,Maison,2025-07,63.42
RUS38XE4RtUs,2025-08-20 16:42:52,805,US,San Francisco,1006,Électronique,Téléphones,54.03,2.0,,card,mobile,marketplace,friend,0,,paid,,108.06,,,Téléphones 7,Électronique,2025-08,108.06
CFzcx9jh4ONq,2025-07-13 12:06:33,589,MA,Casablanca,1162,Mode,Accessoires,43.79,2.0,STUDENT,crypto,tablet,app,instagram,0,,paid,,87.58,,,Accessoires 3,Mode,2025-07,87.58
0PQCZ0WfPCRF,2025-09-22 14:03:03,1787,US,Seattle,1196,Sport,Fitness,15.77,1.0,,crypto,desktop,app,instagram,0,,paid,,15.77,,,Fitness 17,Sport,2025-09,15.77
HjhzS3V0IvwN,2025-09-22 06:12:45,913,CA,Ottawa,1156,Mode,Vêtements,62.36,5.0,WELCOME10,paypal,mobile,web,tiktok,0,,paid,,311.8,,,Vêtements 17,Mode,2025-09,311.8
QC1ZxkyRxPB3,2025-08-20 11:31:36,882,MA,Casablanca,1068,Maison,Cuisine,29.39,1.0,ÉTÉ2025,card,mobile,marketplace,newsletter,0,,paid,,29.39,,,Cuisine 9,Maison,2025-08,29.39
AhAAyuk1Is8K,2025-09-02 05:34:55,179,US,New York,1050,Électronique,Tablettes,28.85,1.0,BLACKFRIDAY,interac,mobile,web,newsletter,0,,refunded,"Nom cont… ""Dupont, Jean""",28.85,,,Tablettes 11,Électronique,2025-09,28.85
ZB0azDNPdMPI,2025-10-07 04:13:46,1232,FR,Marseille,1014,Électronique,Téléphones,10.36,5.0,,interac,mobile,marketplace,google,0,,paid,,51.8,,,Téléphones 15,Électronique,2025-10,51.8
FbnjN5QHV1A0,2025-07-07 12:58:19,1158,CA,Vancouver,1033,Électronique,Écouteurs,14.46,3.0,ÉTÉ2025,crypto,desktop,web,direct,0,,paid,,43.38,,,Écouteurs 14,Électronique,2025-07,43.38
aaMEuJhnyAiP,2025-07-24 07:49:19,943,DE,Hamburg,1178,Mode,Accessoires,21.49,1.0,,paypal,mobile,web,newsletter,0,,paid,,21.49,,,Accessoires 19,Mode,2025-07,21.49
14Yoz0P72nj3,2025-09-06 09:37:29,1703,FR,Paris,1042,Électronique,Tablettes,23.15,3.0,,interac,mobile,app,direct,0,,paid,,69.44999999999999,,,Tablettes 3,Électronique,2025-09,69.44999999999999
jq1gRLWWrkjq,2025-08-02 01:08:40,150,FR,Paris,1163,Mode,Accessoires,16.28,1.0,ÉTÉ2025,card,desktop,web,google,0,,paid,,16.28,,,Accessoires 4,Mode,2025-08,16.28
5O775ukJJMT2,2025-07-24 22:28:07,1322,MA,Rabat,1110,Maison,Literie,9.4,5.0,STUDENT,interac,tablet,web,tiktok,0,,paid,,47.0,,,Literie 11,Maison,2025-07,47.0
he0WEx9IC5DS,2025-07-12 20:49:24,674,FR,Lyon,1042,Électronique,Tablettes,23.15,1.0,,paypal,tablet,web,instagram,0,,paid,,23.15,,,Tablettes 3,Électronique,2025-07,23.15
zUlZvciaBkp3,2025-07-28 07:52:40,1803,MA,Rabat,1101,Maison,Literie,19.88,3.0,,interac,desktop,app,google,0,,pending,,59.64,,,Literie 2,Maison,2025-07,59.64
fJ1PRGew71oK,2025-07-29 14:03:58,1379,CA,Toronto,1024,Électronique,Écouteurs,18.69,1.0,,crypto,tablet,app,instagram,0,,paid,,18.69,,,Écouteurs 5,Électronique,2025-07,18.69
JcBDTM4J5msw,2025-07-05 03:03:09,1718,US,San Francisco,1172,Mode,Accessoires,23.6,5.0,,interac,mobile,app,newsletter,0,,paid,,118.0,,,Accessoires 13,Mode,2025-07,118.0
X7Ok8R5WnKkt,2025-07-10 11:45:42,811,DE,Berlin,1043,Électronique,Tablettes,21.1,1.0,,paypal,desktop,app,google,0,,paid,,21.1,,,Tablettes 4,Électronique,2025-07,21.1
3bG62UdVaDrR,2025-07-25 04:14:26,1791,US,Seattle,1238,Sport,Randonnée,17.62,1.0,,paypal,mobile,app,google,0,,pending,"Nom cont… ""Dupont, Jean""",17.62,,,Randonnée 19,Sport,2025-07,17.62
gBtihV9cegHh,2025-09-02 14:59:35,1196,FR,Toulouse,1191,Sport,Fitness,37.64,1.0,,card,mobile,boutique,newsletter,0,,paid,,37.64,,,Fitness 12,Sport,2025-09,37.64
aQOaD3Pz3RVH,2025-09-26 10:40:16,1542,MA,Casablanca,1076,Maison,Cuisine,25.62,2.0,,paypal,desktop,web,friend,0,,pending,,51.24,,,Cuisine 17,Maison,2025-09,51.24
RpLRl9XFrA62,2025-07-17 08:00:43,1052,US,Seattle,1062,Maison,Cuisine,14.11,5.0,,paypal,mobile,app,friend,0,,refunded,,70.55,,,Cuisine 3,Maison,2025-07,70.55
bLGTkykzt0cr,2025-09-24 05:31:03,60,US,New York,1287,Beauté,Cheveux,32.92,5.0,,card,desktop,boutique,tiktok,0,,paid,,164.60000000000002,,,Cheveux 8,Beauté,2025-09,164.60000000000002
RKzMSaGToY7j,2025-08-10 07:30:19,1909,DE,Berlin,1197,Sport,Fitness,26.49,2.0,,paypal,mobile,web,google,0,,refunded,,52.98,,,Fitness 18,Sport,2025-08,52.98
S6U6rxxXPpT7,2025-09-16 07:13:49,1779,MA,Marrakech,1061,Maison,Cuisine,22.36,1.0,STUDENT,interac,mobile,web,tiktok,0,,paid,,22.36,,,Cuisine 2,Maison,2025-09,22.36
od35M2Mty3UB,2025-08-15 15:52:42,79,CA,Gatineau,1013,Électronique,Téléphones,9.42,1.0,,interac,tablet,web,instagram,0,,paid,,9.42,,,Téléphones 14,Électronique,2025-08,9.42
h40X6Qo0ASSp,2025-09-15 01:35:37,1095,FR,Lyon,1122,Mode,Chaussures,49.47,1.0,,paypal,mobile,app,tiktok,0,,paid,,49.47,,,Chaussures 3,Mode,2025-09,49.47
3mTiiic9o8iP,2025-08-21 13:30:02,212,FR,Paris,1085,Maison,Décoration,19.09,1.0,,interac,desktop,web,direct,0,,pending,,19.09,,,Décoration 6,Maison,2025-08,19.09
0ctBq4X63Pzt,2025-08-02 08:43:12,1042,CA,Gatineau,1069,Maison,Cuisine,17.77,1.0,,paypal,tablet,web,newsletter,0,,paid,⚠️ Douanes: formulaire requis,17.77,,,Cuisine 10,Maison,2025-08,17.77
680sBqIuh0iB,2025-08-22 10:39:14,241,US,San Francisco,1045,Électronique,Tablettes,17.12,1.0,BLACKFRIDAY,interac,desktop,marketplace,newsletter,0,,paid,,17.12,,,Tablettes 6,Électronique,2025-08,17.12
8wylh0CPNLbW,2025-08-05 01:44:23,445,MA,Casablanca,1134,Mode,Chaussures,15.49,1.0,,paypal,mobile,web,tiktok,0,,paid,,15.49,,,Chaussures 15,Mode,2025-08,15.49
yQb6BjsAyLQn,2025-08-12 06:38:03,1887,DE,Munich,1142,Mode,Vêtements,10.98,1.0,BLACKFRIDAY,interac,desktop,boutique,newsletter,0,,paid,,10.98,,,Vêtements 3,Mode,2025-08,10.98
JHD3QwW6INBN,2025-10-11 00:15:55,850,FR,Toulouse,1256,Beauté,Soins,46.22,1.0,,card,mobile,app,instagram,0,,paid,,46.22,,,Soins 17,Beauté,2025-10,46.22
8WmTXgRivl24,2025-08-26 18:26:41,1874,US,Boston,1191,Sport,Fitness,37.64,3.0,BLACKFRIDAY,card,mobile,web,newsletter,0,,paid,"Client a dit: ""excellent, merci !""",112.92,,,Fitness 12,Sport,2025-08,112.92
ejqw315cYqfh,2025-08-01 17:25:19,1129,DE,Munich,1083,Maison,Décoration,18.93,2.0,,crypto,mobile,marketplace,friend,0,,paid,,37.86,,,Décoration 4,Maison,2025-08,37.86
A41xoE8roPAD,2025-07-31 09:54:12,212,DE,Berlin,1163,Mode,Accessoires,16.28,3.0,BLACKFRIDAY,interac,mobile,marketplace,google,0,,paid,,48.84,,,Accessoires 4,Mode,2025-07,48.84
6nuexAIHZv2m,2025-08-22 21:49:58,1016,FR,Paris,1177,Mode,Accessoires,50.74,2.0,STUDENT,crypto,mobile,marketplace,direct,0,,paid,,101.48,,,Accessoires 18,Mode,2025-08,101.48
JxTWFjP0grK5,2025-07-11 05:17:36,1875,DE,Hamburg,1150,Mode,Vêtements,27.81,1.0,WELCOME10,paypal,desktop,marketplace,instagram,0,,paid,,27.81,,,Vêtements 11,Mode,2025-07,27.81
23QUQNqVcIL7,2025-10-11 08:24:14,620,DE,Berlin,1203,Sport,Cyclisme,41.55,3.0,,paypal,mobile,web,newsletter,0,,paid,,124.64999999999999,,,Cyclisme 4,Sport,2025-10,124.64999999999999
kpeD3f84I756,2025-08-24 17:33:40,1968,MA,Marrakech,1057,Électronique,Tablettes,21.02,3.0,,interac,mobile,web,friend,0,,paid,,63.06,,,Tablettes 18,Électronique,2025-08,63.06
cNLPyfiduyxg,2025-08-03 14:55:41,1580,US,Seattle,1174,Mode,Accessoires,28.17,1.0,,interac,mobile,marketplace,friend,0,,paid,,28.17,,,Accessoires 15,Mode,2025-08,28.17
vkjsZNj2CZqG,2025-07-06 12:23:48,1695,US,New York,1063,Maison,Cuisine,13.49,1.0,,card,mobile,web,google,0,,paid,,13.49,,,Cuisine 4,Maison,2025-07,13.49
wyhffzCFy8ze,2025-10-01 06:56:58,1482,FR,Paris,1297,Beauté,Cheveux,28.61,1.0,,paypal,mobile,marketplace,friend,0,,paid,,28.61,,,Cheveux 18,Beauté,2025-10,28.61
CK3Dbq4Cm0vx,2025-10-07 09:15:08,507,CA,Toronto,1188,Sport,Fitness,16.06,1.0,,crypto,mobile,web,direct,0,,paid,"Nom cont… ""Dupont, Jean""",16.06,,,Fitness 9,Sport,2025-10,16.06
b2P94ua6kk8d,2025-07-01 09:12:13,485,CA,Toronto,1195,Sport,Fitness,29.74,1.0,,crypto,mobile,marketplace,tiktok,0,,paid,"Client a dit: ""excellent, merci !""",29.74,,,Fitness 16,Sport,2025-07,29.74
ot1gSzYkEdcy,2025-08-19 13:48:58,681,MA,Marrakech,1099,Maison,Décoration,21.82,1.0,,crypto,mobile,marketplace,direct,0,,paid,"Paiement réessayé, ok",21.82,,,Décoration 20,Maison,2025-08,21.82
JOFBrcNeGpTR,2025-07-01 01:56:54,1002,CA,Toronto,1000,Électronique,Téléphones,31.45,1.0,STUDENT,crypto,mobile,web,tiktok,0,,paid,,31.45,,,Téléphones 1,Électronique,2025-07,31.45
D2P2rjFxDDtI,2025-08-19 13:43:27,1324,DE,Munich,1184,Sport,Fitness,21.94,1.0,,paypal,mobile,web,newsletter,0,,paid,,21.94,,,Fitness 5,Sport,2025-08,21.94
nrABamfJbT8A,2025-08-11 13:54:26,562,CA,Québec,1018,Électronique,Téléphones,15.58,5.0,,crypto,mobile,web,google,0,,paid,,77.9,,,Téléphones 19,Électronique,2025-08,77.9
GtJuRjP98UJf,2025-08-14 13:26:59,1778,CA,Montréal,1057,Électronique,Tablettes,21.02,2.0,,card,mobile,boutique,friend,0,,failed,,42.04,,,Tablettes 18,Électronique,2025-08,42.04
UkfitnMgC3jd,2025-10-07 05:31:59,286,CA,Montréal,1117,Maison,Literie,13.68,1.0,WELCOME10,paypal,desktop,web,friend,0,,refunded,,13.68,,,Literie 18,Maison,2025-10,13.68
JQswlZgJKFen,2025-07-29 01:05:18,1213,FR,Paris,1114,Maison,Literie,22.28,1.0,BLACKFRIDAY,card,desktop,boutique,google,0,,paid,,22.28,,,Literie 15,Maison,2025-07,22.28
oyPstUeC99en,2025-09-11 07:37:38,82,DE,Berlin,1209,Sport,Cyclisme,168.4,3.0,,paypal,mobile,web,direct,0,,paid,,505.20000000000005,,,Cyclisme 10,Sport,2025-09,505.20000000000005
X586B5ADqmnR,2025-08-14 00:08:45,1781,US,Seattle,1047,Électronique,Tablettes,41.62,3.0,BLACKFRIDAY,paypal,mobile,marketplace,tiktok,0,,paid,,124.85999999999999,,,Tablettes 8,Électronique,2025-08,124.85999999999999
xRvDeSPkFv8J,2025-09-28 17:00:37,788,US,San Francisco,1046,Électronique,Tablettes,19.49,1.0,,interac,mobile,web,instagram,0,,paid,,19.49,,,Tablettes 7,Électronique,2025-09,19.49
NbwR81eGh32o,2025-07-23 04:54:22,1204,CA,Gatineau,1092,Maison,Décoration,17.27,3.0,STUDENT,paypal,mobile,boutique,friend,0,,paid,,51.81,,,Décoration 13,Maison,2025-07,51.81
1Fri2F4WLgO1,2025-08-12 13:31:54,1566,FR,Toulouse,1101,Maison,Literie,19.88,1.0,,card,mobile,web,tiktok,0,,failed,,19.88,,,Literie 2,Maison,2025-08,19.88
d9ST53iPEM41,2025-09-28 06:17:25,1268,DE,Hamburg,1194,Sport,Fitness,26.75,1.0,,crypto,desktop,web,google,0,,pending,,26.75,,,Fitness 15,Sport,2025-09,26.75
mmLQnNfksXiF,2025-07-02 01:41:20,1906,US,San Francisco,1237,Sport,Randonnée,26.93,1.0,,interac,mobile,web,instagram,0,,paid,,26.93,,,Randonnée 18,Sport,2025-07,26.93
8eEa6XgPOGMD,2025-09-23 04:16:48,1839,DE,Munich,1255,Beauté,Soins,19.26,3.0,,card,mobile,app,newsletter,0,,paid,,57.78,,,Soins 16,Beauté,2025-09,57.78
c4t7xzEXPd3J,2025-08-07 09:25:41,1025,FR,Lyon,1244,Beauté,Soins,13.46,1.0,ÉTÉ2025,interac,mobile,web,instagram,0,,paid,,13.46,,,Soins 5,Beauté,2025-08,13.46
L2zFMDPEdTTS,2025-08-26 12:20:26,1468,DE,Hamburg,1258,Beauté,Soins,30.63,1.0,,paypal,tablet,app,friend,0,,failed,,30.63,,,Soins 19,Beauté,2025-08,30.63
4Q7YUO5BYLBq,2025-07-16 06:27:33,151,DE,Munich,1217,Sport,Cyclisme,21.79,3.0,,card,mobile,boutique,google,0,,paid,,65.37,,,Cyclisme 18,Sport,2025-07,65.37
TXQeUvgoeLMK,2025-09-30 12:59:04,613,US,Seattle,1018,Électronique,Téléphones,15.58,1.0,,crypto,mobile,boutique,google,0,,paid,,15.58,,,Téléphones 19,Électronique,2025-09,15.58
710vjIPmIBvM,2025-09-19 22:36:00,607,CA,Ottawa,1295,Beauté,Cheveux,17.35,1.0,,interac,tablet,web,google,0,,paid,,17.35,,,Cheveux 16,Beauté,2025-09,17.35
JoRoNwGTR81z,2025-09-28 16:05:54,785,MA,Marrakech,1032,Électronique,Écouteurs,24.37,3.0,ÉTÉ2025,interac,mobile,app,tiktok,0,,paid,,73.11,,,Écouteurs 13,Électronique,2025-09,73.11
zv2Pus6MDIUO,2025-09-09 11:04:50,1450,FR,Lyon,1203,Sport,Cyclisme,41.55,2.0,,card,mobile,web,direct,0,,paid,,83.1,,,Cyclisme 4,Sport,2025-09,83.1
c8QyU7AaqFGJ,2025-09-27 13:34:02,1620,FR,Paris,1210,Sport,Cyclisme,32.64,1.0,,interac,tablet,web,instagram,0,,pending,,32.64,,,Cyclisme 11,Sport,2025-09,32.64
9GUwPG2MBfNx,2025-07-16 04:28:48,443,DE,Munich,1122,Mode,Chaussures,49.47,2.0,,crypto,mobile,web,google,0,,paid,,98.94,,,Chaussures 3,Mode,2025-07,98.94
wUMgke1au87e,2025-10-01 16:39:32,1824,DE,Hamburg,1195,Sport,Fitness,29.74,1.0,WELCOME10,interac,tablet,web,friend,0,,refunded,,29.74,,,Fitness 16,Sport,2025-10,29.74
FlfHLmiskqBH,2025-07-01 17:01:53,766,CA,Québec,1201,Sport,Cyclisme,32.47,3.0,BLACKFRIDAY,paypal,desktop,web,friend,0,,paid,,97.41,,,Cyclisme 2,Sport,2025-07,97.41
5lYXo7ILPkSE,2025-09-30 23:49:53,951,CA,Montréal,1256,Beauté,Soins,46.22,2.0,,interac,tablet,app,tiktok,0,,paid,,92.44,,,Soins 17,Beauté,2025-09,92.44
rFNs8p8bXFUI,2025-09-27 18:16:34,1355,FR,Toulouse,1228,Sport,Randonnée,17.16,1.0,BLACKFRIDAY,crypto,desktop,app,tiktok,0,,paid,,17.16,,,Randonnée 9,Sport,2025-09,17.16
M0sxNncwAiu6,2025-09-15 23:06:58,1154,MA,Casablanca,1080,Maison,Décoration,21.98,1.0,,paypal,tablet,web,instagram,0,,paid,,21.98,,,Décoration 1,Maison,2025-09,21.98
ZGROWIlnoCqN,2025-09-04 16:20:47,934,MA,Casablanca,1150,Mode,Vêtements,27.81,1.0,,interac,desktop,web,direct,0,,refunded,,27.81,,,Vêtements 11,Mode,2025-09,27.81
YPZTQGOAwwln,2025-07-19 11:19:41,1431,MA,Rabat,1297,Beauté,Cheveux,28.61,1.0,,card,mobile,boutique,google,0,,paid,,28.61,,,Cheveux 18,Beauté,2025-07,28.61
cpifbRwwHEX7,2025-09-07 11:12:45,1678,MA,Rabat,1206,Sport,Cyclisme,31.74,5.0,ÉTÉ2025,interac,mobile,boutique,friend,0,,paid,,158.7,,,Cyclisme 7,Sport,2025-09,158.7
AnZzaFP80yy1,2025-10-09 18:40:37,1959,FR,Paris,1144,Mode,Vêtements,27.94,5.0,,crypto,desktop,marketplace,friend,0,,paid,,139.70000000000002,,,Vêtements 5,Mode,2025-10,139.70000000000002
tngoklx8XjTp,2025-07-07 11:24:08,1342,CA,Ottawa,1162,Mode,Accessoires,43.79,1.0,WELCOME10,card,mobile,web,friend,0,,paid,"Adresse incomplète, revoir 📦",43.79,,,Accessoires 3,Mode,2025-07,43.79
htpfvKJihZRX,2025-08-12 20:21:35,557,FR,Lyon,1248,Beauté,Soins,59.31,1.0,,crypto,mobile,web,friend,0,,paid,,59.31,,,Soins 9,Beauté,2025-08,59.31
sbRfA2kkoseF,2025-09-28 16:54:45,1285,FR,Toulouse,1279,Beauté,Maquillage,20.23,5.0,,paypal,mobile,app,instagram,0,,paid,,101.15,,,Maquillage 20,Beauté,2025-09,101.15
jepS8cy0j4I7,2025-07-16 14:37:13,1436,DE,Munich,1207,Sport,Cyclisme,31.72,1.0,,card,mobile,web,tiktok,0,,paid,,31.72,,,Cyclisme 8,Sport,2025-07,31.72
IMfjUG08vp9R,2025-10-15 22:01:33,306,MA,Marrakech,1171,Mode,Accessoires,16.32,1.0,STUDENT,card,desktop,app,google,0,,paid,,16.32,,,Accessoires 12,Mode,2025-10,16.32
VTicz3I0l5YR,2025-08-03 16:45:52,830,DE,Berlin,1080,Maison,Décoration,21.98,5.0,BLACKFRIDAY,card,desktop,web,direct,0,,pending,,109.9,,,Décoration 1,Maison,2025-08,109.9
kNaqVkVEVfMN,2025-08-22 18:57:58,938,US,San Francisco,1063,Maison,Cuisine,13.49,2.0,BLACKFRIDAY,interac,mobile,app,google,0,,paid,,26.98,,,Cuisine 4,Maison,2025-08,26.98
9w9MZ0NRAE3n,2025-07-18 21:49:46,453,FR,Paris,1061,Maison,Cuisine,22.36,2.0,ÉTÉ2025,paypal,desktop,web,tiktok,0,,paid,,44.72,,,Cuisine 2,Maison,2025-07,44.72
